table_name,column_sequence,column_name,label,logical_type,field_size,precision,units,domain_name,plan_group,join_path,output_dimensions,rasterization_status,proposed_encoding
laoverlap,2,areasymbol,Area Symbol,String,20,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",linkage_key,retain only when it has independent provenance value
laoverlap,3,areaname,Area Name,String,135,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",possible_dimensioned,category/depth/month dimension or sparse lookup
laoverlap,4,areaovacres,Overlap Acres,Integer,,,acres,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",possible_dimensioned,category/depth/month dimension or sparse lookup
laoverlap,5,lkey,Legend Key,Integer,,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",linkage_key,retain only when it has independent provenance value
laoverlap,6,lareaovkey,Legend Area Overlap Key,Integer,,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",linkage_key,retain only when it has independent provenance value
legend,1,areatypename,Area Type Name,String,45,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
legend,2,areasymbol,Area Symbol,String,20,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",linkage_key,retain only when it has independent provenance value
legend,3,areaname,Area Name,String,135,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
legend,4,areaacres,Area Acres,Integer,,,acres,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"numeric (y, x) raster"
legend,5,mlraoffice,MLRA Office,Choice,254,,,mlra_office,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
legend,6,legenddesc,Legend Description,String,60,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
legend,7,ssastatus,Survey Status,Choice,254,,,soil_survey_area_status,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
legend,8,mouagncyresp,MOU Agency Responsible,Choice,254,,,mou_agency_responsible,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
legend,9,projectscale,Project Scale,Integer,,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"numeric (y, x) raster"
legend,10,cordate,Correlation Date,Date/Time,,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
legend,11,ssurgoarchived,SSURGO Archived,Date/Time,,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
legend,12,legendsuituse,Geographic Applicability,Choice,254,,,legend_suitability_for_use,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
legend,13,legendcertstat,Legend Certification Status,Choice,254,,,legend_certification_status,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
legend,14,lkey,Legend Key,Integer,,,,,direct_survey_area,mukey -> mapunit.lkey -> legend; areasymbol -> sacatalog,"(y, x)",linkage_key,retain only when it has independent provenance value
legendtext,1,recdate,Date,Date/Time,,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",possible_dimensioned,category/depth/month dimension or sparse lookup
legendtext,2,legendtextkind,Kind,Choice,254,,,legend_text_kind,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",possible_dimensioned,category/depth/month dimension or sparse lookup
legendtext,3,textcat,Category,String,20,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",possible_dimensioned,category/depth/month dimension or sparse lookup
legendtext,4,textsubcat,Subcategory,String,20,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",possible_dimensioned,category/depth/month dimension or sparse lookup
legendtext,5,text,Text,Vtext,,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",lookup_only,dictionary/companion table; do not repeat narrative text
legendtext,6,lkey,Legend Key,Integer,,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",linkage_key,retain only when it has independent provenance value
legendtext,7,legtextkey,Legend Text Key,Integer,,,,,dimensioned_survey_area,survey_area_id/areasymbol/lkey,"lookup or selected (category, y, x)",linkage_key,retain only when it has independent provenance value
mapunit,1,musym,Mapunit Symbol,String,6,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
mapunit,2,muname,Mapunit Name,String,175,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
mapunit,3,mukind,Kind,Choice,254,,,mapunit_kind,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
mapunit,4,mustatus,Status,Choice,254,,,mapunit_status,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
mapunit,5,muacres,Total Acres,Integer,,,acres,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
mapunit,6,mapunitlfw_l,Linear Feature Width - Low Value,Integer,,,meters,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
mapunit,7,mapunitlfw_r,Linear Feature Width - Representative Value,Integer,,,meters,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
mapunit,8,mapunitlfw_h,Linear Feature Width - High Value,Integer,,,meters,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
mapunit,9,mapunitpfa_l,Point Feature Area - Low Value,Float,,1,acres,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
mapunit,10,mapunitpfa_r,Point Feature Area - Representative Value,Float,,1,acres,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
mapunit,11,mapunitpfa_h,Point Feature Area - High Value,Float,,1,acres,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
mapunit,12,farmlndcl,Farm Class,Choice,254,,,farmland_classification,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
mapunit,13,muhelcl,HEL,Choice,254,,,mapunit_hel_class,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
mapunit,14,muwathelcl,HEL Water,Choice,254,,,mapunit_hel_class,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
mapunit,15,muwndhelcl,HEL Wind,Choice,254,,,mapunit_hel_class,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
mapunit,16,interpfocus,Interpretive Focus,String,30,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
mapunit,17,invesintens,Order of Mapping,Choice,254,,,investigation_intensity,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
mapunit,18,iacornsr,IA CSR,Integer,,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
mapunit,19,nhiforsoigrp,NH Forest Soil Grp,Choice,254,,,nh_important_forest_soil_group,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
mapunit,20,nhspiagr,NH SPI Agr,Float,,1,,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
mapunit,21,vtsepticsyscl,VT Septic System,Choice,254,,,vt_septic_system_class_2007,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
mapunit,22,mucertstat,Map Unit Certification Status,Choice,254,,,mapunit_certification_status,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
mapunit,23,lkey,Legend Key,Integer,,,,,direct_map_unit,mukey,"(y, x)",linkage_key,retain only when it has independent provenance value
mapunit,24,mukey,Mapunit Key,Integer,,,,,direct_map_unit,mukey,"(y, x)",linkage_key,retain only when it has independent provenance value
mdstatdomdet,1,domainname,Domain Name,String,40,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatdomdet,2,choicesequence,Choice Sequence,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatdomdet,3,choice,Choice,String,254,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatdomdet,4,choicedesc,Choice Description,Vtext,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatdomdet,5,choiceobsolete,Obsolete Choice?,Boolean,3,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatdommas,1,domainname,Domain Name,String,40,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatdommas,2,domainmaxlen,Domain Maximum Length,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatidxdet,1,tabphyname,Table Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatidxdet,2,idxphyname,Index Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatidxdet,3,idxcolsequence,Index Column Sequence,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatidxdet,4,colphyname,Column Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatidxmas,1,tabphyname,Table Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatidxmas,2,idxphyname,Index Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatidxmas,3,uniqueindex,Unique Index?,Boolean,3,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatrshipdet,1,ltabphyname,Left Table Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatrshipdet,2,rtabphyname,Right Table Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatrshipdet,3,relationshipname,Relationship Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatrshipdet,4,ltabcolphyname,Left Table Column Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatrshipdet,5,rtabcolphyname,Right Table Column Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatrshipmas,1,ltabphyname,Left Table Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatrshipmas,2,rtabphyname,Right Table Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatrshipmas,3,relationshipname,Relationship Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatrshipmas,4,cardinality,Cardinality,Choice,254,,,cardinality,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstatrshipmas,5,mandatory,Mandatory?,Boolean,3,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,1,tabphyname,Table Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,2,colsequence,Column Sequence,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,3,colphyname,Column Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,4,collogname,Column Logical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,5,collabel,Column Label,String,80,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,6,logicaldatatype,Logical Data Type,Choice,254,,,logical_data_type_ssurgo,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,7,notnull,Not Null?,Boolean,3,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,8,fieldsize,Field Size,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,9,precision,Precision,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,10,minimum,Minimum,Float,,2,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,11,maximum,Maximum,Float,,2,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,12,uom,Unit of Measure,String,60,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,13,domainname,Domain Name,String,40,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabcols,14,coldesc,Column Description,Vtext,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabs,1,tabphyname,Table Physical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabs,2,tablogname,Table Logical Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabs,3,tablabel,Table Label,String,80,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabs,4,tabdesc,Table Description,Vtext,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabs,5,iefilename,Import/Export File Name,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabs,6,daglevel,Dag Level,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabs,7,tabletype,Table Type,String,120,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
mdstattabs,8,iefilenameaoi,Import/Export File Name AOI,String,30,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
month,1,monthseq,Month Sequence,Integer,,,,,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
month,2,monthname,Month Name,String,9,,,flooding_ponding_month,structural_metadata,schema/domain/SDV keys,none,metadata_or_sidecar,not a pixel variable
muaggatt,1,musym,Mapunit Symbol,String,6,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,2,muname,Mapunit Name,String,175,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,3,mustatus,Status,Choice,254,,,mapunit_status,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,4,slopegraddcp,Slope Gradient - Dominant Component,Float,,1,percent,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,5,slopegradwta,Slope Gradient - Weighted Average,Float,,1,percent,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,6,brockdepmin,Bedrock Depth - Minimum,Integer,,,centimeters,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,7,wtdepannmin,Water Table Depth - Annual - Minimum,Integer,,,centimeters,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,8,wtdepaprjunmin,Water Table Depth - April - June - Minimum,Integer,,,centimeters,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,9,flodfreqdcd,Flooding Frequency - Dominant Condition,Choice,254,,,flooding_frequency_class,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,10,flodfreqmax,Flooding Frequency - Maximum,Choice,254,,,flooding_frequency_class,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,11,pondfreqprs,Ponding Frequency - Presence,Choice,254,,,ponding_frequency_map_legend,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,12,aws025wta,Available Water Storage 0-25 cm - Weighted Average,Float,,2,centimeters,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,13,aws050wta,Available Water Storage 0-50 cm - Weighted Average,Float,,2,centimeters,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,14,aws0100wta,Available Water Storage 0-100 cm - Weighted Average,Float,,2,centimeters,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,15,aws0150wta,Available Water Storage 0-150 cm - Weighted Average,Float,,2,centimeters,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,16,drclassdcd,Drainage Class - Dominant Condition,Choice,254,,,drainage_class,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,17,drclasswettest,Drainage Class - Wettest,Choice,254,,,drainage_class,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,18,hydgrpdcd,Hydrologic Group - Dominant Conditions,Choice,254,,,hydrologic_group,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,19,iccdcd,Irrigated Capability Class - Dominant Condition,Choice,254,,,capability_class,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,20,iccdcdpct,Irrigated Capability Class  - Dominant Condition Aggregate Percent,Integer,,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,21,niccdcd,Non-Irrigated Capability Class - Dominant Condition,Choice,254,,,capability_class,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,22,niccdcdpct,Non-Irrigated Capability Class  - Dominant Condition Aggregate Percent,Integer,,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,23,engdwobdcd,ENG - Dwellings W/O Basements - Dominant Condition,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,24,engdwbdcd,ENG - Dwellings with Basements - Dominant Condition,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,25,engdwbll,ENG - Dwellings with Basements - Least Limiting,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,26,engdwbml,ENG - Dwellings with Basements - Most Limiting,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,27,engstafdcd,ENG - Septic Tank Absorption Fields - Dominant Condition,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,28,engstafll,ENG - Septic Tank Absorption Fields - Least Limiting,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,29,engstafml,ENG - Septic Tank Absorption Fields - Most Limiting,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,30,engsldcd,ENG - Sewage Lagoons - Dominant Condition,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,31,engsldcp,ENG - Sewage Lagoons - Dominant Component,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,32,englrsdcd,ENG - Local Roads and Streets - Dominant Condition,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,33,engcmssdcd,ENG - Construction Materials; Sand Source - Dominant Condition,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,34,engcmssmp,ENG - Construction Materials; Sand Source - Most Probable,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,35,urbrecptdcd,URB/REC - Paths and Trails - Dominant Condition,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,36,urbrecptwta,URB/REC - Paths and Trails - Weighted Average,Float,,2,,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,37,forpehrtdcp,FOR - Potential Erosion Hazard (Road/Trail) - Dominant Component,String,254,,,,direct_map_unit,mukey,"(y, x)",yes_direct,"dictionary-coded categorical (y, x) raster"
muaggatt,38,hydclprs,Hydric Classification - Presence,Integer,254,,,hydric_classification_map_legend,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,39,awmmfpwwta,AWM - Manure and Food Processing Waste - Weighted Average,Float,,2,,,direct_map_unit,mukey,"(y, x)",yes_direct,"numeric (y, x) raster"
muaggatt,40,mukey,Mapunit Key,Integer,,,,,direct_map_unit,mukey,"(y, x)",linkage_key,retain only when it has independent provenance value
muaoverlap,1,areaovacres,Overlap Acres,Integer,,,acres,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",possible_dimensioned,category/depth/month dimension or sparse lookup
muaoverlap,2,lareaovkey,Legend Area Overlap Key,Integer,,,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",linkage_key,retain only when it has independent provenance value
muaoverlap,3,mukey,Mapunit Key,Integer,,,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",linkage_key,retain only when it has independent provenance value
muaoverlap,4,muareaovkey,Mapunit Area Overlap Key,Integer,,,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",linkage_key,retain only when it has independent provenance value
mucropyld,1,cropname,Crop Name,Choice,254,,,crop_name,dimensioned_map_unit,mukey,"(category, y, x) or lookup",possible_dimensioned,category/depth/month dimension or sparse lookup
mucropyld,2,yldunits,Units,Choice,254,,,crop_yield_units,dimensioned_map_unit,mukey,"(category, y, x) or lookup",possible_dimensioned,category/depth/month dimension or sparse lookup
mucropyld,3,nonirryield_l,Nirr Yield - Low Value,Float,,2,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",possible_dimensioned,category/depth/month dimension or sparse lookup
mucropyld,4,nonirryield_r,Nirr Yield - Representative Value,Float,,2,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",possible_dimensioned,category/depth/month dimension or sparse lookup
mucropyld,5,nonirryield_h,Nirr Yield - High Value,Float,,2,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",possible_dimensioned,category/depth/month dimension or sparse lookup
mucropyld,6,irryield_l,Irr Yield - Low Value,Float,,2,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",possible_dimensioned,category/depth/month dimension or sparse lookup
mucropyld,7,irryield_r,Irr Yield - Representative Value,Float,,2,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",possible_dimensioned,category/depth/month dimension or sparse lookup
mucropyld,8,irryield_h,Irr Yield - High Value,Float,,2,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",possible_dimensioned,category/depth/month dimension or sparse lookup
mucropyld,9,mukey,Mapunit Key,Integer,,,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",linkage_key,retain only when it has independent provenance value
mucropyld,10,mucrpyldkey,Mapunit Crop Yield Key,String,,,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",linkage_key,retain only when it has independent provenance value
muline,1,objectid,Object ID,Integer,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
muline,2,shape,Shape,SQL Geometry,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
muline,3,areasymbol,Area Symbol,String,20,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
muline,4,spatialver,Spatial Version,Integer,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
muline,5,musym,Mapunit Symbol,String,6,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
muline,6,mukey,Mapunit Key,Integer,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
mupoint,1,objectid,Object ID,Integer,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
mupoint,2,shape,Shape,SQL Geometry,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
mupoint,3,areasymbol,Area Symbol,String,20,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
mupoint,4,spatialver,Spatial Version,Integer,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
mupoint,5,musym,Mapunit Symbol,String,6,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
mupoint,6,mukey,Mapunit Key,Integer,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
mupolygon,1,objectid,Object ID,Integer,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
mupolygon,2,shape,Shape,SQL Geometry,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
mupolygon,3,areasymbol,Area Symbol,String,20,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
mupolygon,4,spatialver,Spatial Version,Integer,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
mupolygon,5,musym,Mapunit Symbol,String,6,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
mupolygon,6,mukey,Mapunit Key,Integer,,,,,vector_or_empty,geometry or empty tables,vector sidecar / none,metadata_or_sidecar,not a pixel variable
mutext,1,recdate,Date,Date/Time,,,,,dimensioned_map_unit,mukey,"(category, y, x) or lookup",possible_dimensioned,category/depth/month dimension or sparse lookup
mutext,2,mapunittextkind,Kind,Choice,254,,,mapunit_text_kind,dimensioned_map_unit,mukey,"(category, y, x) or lookup",possible_dimensioned,category/depth/month dimension or sparse lookup
